case_id,scenario,target_rule,variant,regulation_id,regulation_name,expected_violation,predicted_violation,compliance_status,is_correct_binary,confidence_score,has_sufficient_information,conflict_found,relevant_log_fields,evidence_from_logs,missing_information,explanation
EVAL0072,compliant_control,,12,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0072 contains a CONTRACT-START event dated 2026-06-22. || Case EVAL0072 also contains a CONTRACT-END event dated 2026-08-11. || The full case log for this case_id shows both start and end lifecycle events.,null,"The regulation requires that every started contract must also have a contract end; specifically, a contract start without a contract end is not allowed. The available logs for case EVAL0072 are sufficient to assess this requirement because they include the full event timeline for the case and explicitly show both relevant lifecycle events. The logs contain one CONTRACT-START event on 2026-06-22 and one CONTRACT-END event on 2026-08-11. Because the case shows that the contract did start and also has a recorded contract end, there is no conflict with the regulation. Therefore, this case is compliant with the rule that a started contract must have a conclusion date."
EVAL0072,compliant_control,,12,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log for case_id EVAL0072 contains a CONTRACT-START event dated 2026-06-22. || The same case log contains a CONTRACT-END event dated 2026-08-11. || The CONTRACT-START date 2026-06-22 is earlier than the CONTRACT-END date 2026-08-11.,null,"The regulation requires lifecycle consistency: if a contract has ended, there must be a contract start, and that start must occur before the contract end. The available logs for case_id EVAL0072 are sufficient to assess this requirement because they include both relevant lifecycle events and their timestamps. Specifically, the logs show one CONTRACT-START event on 2026-06-22 and one CONTRACT-END event on 2026-08-11. Since the contract start exists and occurs before the contract end, the logs do not conflict with the regulation. Therefore, this case is compliant with the rule that a contract that ended must have started first."
EVAL0072,compliant_control,,12,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains an AWARD event on 2026-06-12. || The case log contains a CONTRACT-END event on 2026-08-11. || The AWARD event occurs before the CONTRACT-END event in the same case_id EVAL0072.,null,"The regulation requires that if a contract is terminated or ended, there must have been an award before that contract end. The prohibition is a contract end without a prior award. In the provided logs for case_id EVAL0072, there is one AWARD event dated 2026-06-12 and one CONTRACT-END event dated 2026-08-11. Because the award exists and it occurs before the contract end, the lifecycle condition required by the regulation is satisfied. The available logs are sufficient to assess this rule because they explicitly show both the award and the contract end events with timestamps in the same case. There is no conflict with the regulation."
EVAL0073,compliant_control,,13,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp|case_id,"All 5 rows for case_id EVAL0073 show amount=2220000.0. || The amount recorded at AWARD on 2026-06-24 is 2220000.0, which is below EUR 3,000,000. || The amount recorded at CONTRACT-START on 2026-07-04 is 2220000.0, which is below EUR 3,000,000.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs for case EVAL0073 contain an amount field on every event row in the case timeline. In all five rows (PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END), the recorded amount is 2220000.0. This amount is below the EUR 3,000,000 threshold required by the regulation. Because the logs provide a consistent contract amount across the full case log and none of the recorded amounts exceed the threshold, there is sufficient information to assess the rule and no conflict with the regulation is present. Therefore, the case is compliant with this regulation."
EVAL0073,compliant_control,,13,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.99,1,0,case_id|event|timestamp|case_len,"For case_id EVAL0073, the log contains exactly one PUBLICATION event dated 2026-05-13. || The case summary reports publication_count = 1 and event_counts.PUBLICATION = 1. || The full case log has 5 rows total, and only one of those rows is a PUBLICATION event.",null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The selected logs are stated to be the full log for case_id EVAL0073. In those logs, there is exactly one PUBLICATION event, on 2026-05-13. The remaining events are PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END, each appearing once. Because the full case log shows only a single publication for this case and no second PUBLICATION event or repeated publication entry, there is no evidence of duplicate publication. The available information is sufficient to assess this rule for the selected case, and the logs do not conflict with the regulation. Therefore, the case is compliant with the rule prohibiting duplicate publication."
EVAL0073,compliant_control,,13,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event recorded on 2026-05-13 for case EVAL0073. || AWARD event recorded on 2026-06-24 for case EVAL0073. || The publication date precedes the award date in the case timeline.,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0073 contain both a PUBLICATION event and an AWARD event with clear timestamps, which is sufficient to assess the required sequence. The logs show PUBLICATION on 2026-05-13 and AWARD on 2026-06-24. Because the award occurred after the publication, the case does not conflict with the regulation. Therefore, based only on the provided logs and this regulation, the case is compliant."
EVAL0073,compliant_control,,13,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains one PARTICIPATION event on 2026-05-30. || The case log contains one AWARD event on 2026-06-24. || The participation date (2026-05-30) is earlier than the award date (2026-06-24).,null,"The regulation requires that at least one participation must occur before any award, and it prohibits awarding before participation. The available logs for case EVAL0073 are sufficient to assess this requirement because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the log shows PARTICIPATION on 2026-05-30 and AWARD on 2026-06-24. Since the participation occurred before the award, the sequence in the logs does not conflict with the regulation. Therefore, based only on the provided case log and regulation, the case is compliant."
EVAL0073,compliant_control,,13,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id|case_len,The case log for EVAL0073 contains a PUBLICATION event on 2026-05-13. || The case log for EVAL0073 contains a PARTICIPATION event on 2026-05-30. || The case log for EVAL0073 contains an AWARD event on 2026-06-24. || The AWARD occurs after both PUBLICATION and PARTICIPATION in the same case timeline.,null,"The regulation requires that when a procurement case has both publication and candidate participation, the case must eventually lead to an award. It also prohibits closing a case after publication and participation without any award. In the provided logs for case EVAL0073, there is a PUBLICATION event dated 2026-05-13 and a PARTICIPATION event dated 2026-05-30. The same case log also contains an AWARD event dated 2026-06-24. This directly satisfies the rule that publication together with participation must eventually be followed by award. The later CONTRACT-START and CONTRACT-END events do not create any conflict; instead, they are consistent with the existence of an award. Because the logs contain all key facts needed for this rule and show no contradiction, the case is compliant."
EVAL0073,compliant_control,,13,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event recorded on 2026-05-13 for case EVAL0073. || AWARD event recorded on 2026-06-24 for case EVAL0073. || The elapsed time from publication (2026-05-13) to award (2026-06-24) is 42 days. || The regulation allows a maximum of 70 days between publication and award.,null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The logs for case EVAL0073 contain both required events to assess this rule: a PUBLICATION on 2026-05-13 and an AWARD on 2026-06-24. Using those timestamps, the time between publication and award is 42 days. Because 42 days does not exceed the 70-day maximum, the available logs are sufficient to assess the rule and they do not show any conflict with the regulation. Therefore, this case is compliant with regulation R06_AWARD_WITHIN_70_DAYS."
EVAL0073,compliant_control,,13,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0073 contains an AWARD event dated 2026-06-24. || Case EVAL0073 contains a CONTRACT-START event dated 2026-07-04. || The AWARD date (2026-06-24) is earlier than the CONTRACT-START date (2026-07-04).,null,"The regulation requires that a contract must not start before an award has occurred. In this case log, there is sufficient information to assess that sequence because both required events are present: an AWARD event and a CONTRACT-START event. The AWARD occurred on 2026-06-24, and the CONTRACT-START occurred on 2026-07-04. Since the contract start happened after the award, the logs do not show any conflict with the rule. Therefore, based only on the provided case logs and the stated regulation, this case is compliant."
EVAL0073,compliant_control,,13,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is recorded on 2026-05-13 for case EVAL0073. || CONTRACT-END event is recorded on 2026-08-23 for case EVAL0073. || The publication date (2026-05-13) is earlier than the contract end date (2026-08-23).,null,"The regulation requires that publication must occur before the contract ends, and it prohibits a contract from ending before publication. The available logs for case EVAL0073 contain both of the key events needed to assess this rule: a PUBLICATION event and a CONTRACT-END event, each with timestamps. The PUBLICATION occurred on 2026-05-13, and the CONTRACT-END occurred on 2026-08-23. Because the contract end date is after the publication date, the logs do not show the prohibited sequence. Therefore, the case is compliant with this regulation. The information is sufficient because the necessary lifecycle events and their dates are present in the case log."
EVAL0073,compliant_control,,13,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"PUBLICATION recorded on 2026-05-13 for case EVAL0073. || PARTICIPATION recorded on 2026-05-30, after publication and before contract end. || AWARD recorded on 2026-06-24, after participation and before contract end. || CONTRACT-END recorded on 2026-08-23, after publication, participation, and award.",null,"The regulation requires that if a contract ends after publication, then participation and award must have occurred beforehand. It specifically prohibits the path where a contract ends after publication with no participation and no award. The logs for case EVAL0073 contain all relevant lifecycle events and dates needed to assess this rule: PUBLICATION on 2026-05-13, PARTICIPATION on 2026-05-30, AWARD on 2026-06-24, and CONTRACT-END on 2026-08-23. Because the contract end occurred after publication, and both participation and award are explicitly present in the logs before the contract end, the prohibited scenario does not occur here. The available logs are sufficient to assess this regulation, and they do not conflict with it. Therefore the case is compliant."
EVAL0073,compliant_control,,13,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0073 contains a CONTRACT-START event on 2026-07-04. || Case EVAL0073 contains a CONTRACT-END event on 2026-08-23.,null,"The regulation requires that every contract that has started must also have a contract end (conclusion date). In this case log for case_id EVAL0073, the available rows include both a CONTRACT-START event and a CONTRACT-END event. Specifically, the contract start is recorded on 2026-07-04 and the contract end is recorded on 2026-08-23. Because the logs contain the key information needed to assess this rule and they show that the started contract does have a corresponding contract end, there is no conflict with the regulation. Therefore, the case is compliant with this requirement."
EVAL0073,compliant_control,,13,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains a CONTRACT-START event on 2026-07-04. || The case log contains a CONTRACT-END event on 2026-08-23. || Both events belong to the same case_id EVAL0073. || The CONTRACT-START timestamp is earlier than the CONTRACT-END timestamp.,null,"The regulation requires that if a contract has ended, there must have been a contract start first. It prohibits a CONTRACT-END without a prior CONTRACT-START. The available logs for case EVAL0073 are sufficient to assess this because they include both lifecycle events and their timestamps. Specifically, the log shows CONTRACT-START on 2026-07-04 and CONTRACT-END on 2026-08-23 for the same case. Since the contract start exists and occurs before the contract end, there is no conflict with the regulation. Therefore, this case is compliant with the rule that a contract that ended must have started first."
EVAL0073,compliant_control,,13,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains an AWARD event on 2026-06-24. || The case log contains a CONTRACT-END event on 2026-08-23. || The AWARD event occurs before the CONTRACT-END event in the same case_id EVAL0073.,null,"The regulation requires that if a contract is terminated or ended, there must have been an award before that contract end. In other words, a CONTRACT-END without a prior AWARD is not allowed. The available logs for case_id EVAL0073 are sufficient to assess this rule because they include both event types and their timestamps. Specifically, the log shows an AWARD on 2026-06-24 and a CONTRACT-END on 2026-08-23. Since the AWARD exists and it occurs before the CONTRACT-END, the lifecycle condition required by the regulation is satisfied. There is no conflict in the provided case log with the rule that contract end requires prior award."
EVAL0074,compliant_control,,14,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp|case_id,"All 5 case rows for case_id EVAL0074 show amount=2230000.0. || The amount recorded at PUBLICATION on 2026-05-24 is 2230000.0, which is below EUR 3,000,000. || The amount recorded at AWARD on 2026-07-06 is 2230000.0, which is below EUR 3,000,000. || The amount remains 2230000.0 through CONTRACT-START on 2026-07-16 and CONTRACT-END on 2026-09-04.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs for this case are sufficient to assess that requirement because the case includes an amount field on every row, and all rows belong to the same case_id (EVAL0074). In the provided timeline and raw rows, the amount is consistently recorded as 2230000.0 for PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END. Since 2,230,000 is below 3,000,000, the logs do not show any conflict with the regulation. There is no row showing an amount at or above the prohibited threshold, and the amount is consistent across the full case log provided. Therefore, based only on the regulation and the supplied case logs, this case is compliant."
EVAL0074,compliant_control,,14,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.98,1,0,case_id|event|timestamp|case_len,"For case_id EVAL0074, the log contains exactly one PUBLICATION event. || The case summary states publication_count = 1. || The timeline shows a single PUBLICATION on 2026-05-24 and no second PUBLICATION entry.",null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The available logs for this exact case_id are sufficient to assess that requirement because they include the full event history for the case, including publication-related events. In this case, the logs show only one PUBLICATION event for case_id EVAL0074, dated 2026-05-24. The case summary also confirms publication_count = 1, and there are no additional PUBLICATION entries in the raw case rows or timeline. Because the full case log contains a single publication and no evidence of a duplicate or repeated publication, there is no conflict with the regulation. Therefore, the case is compliant with the rule against duplicate publication."
EVAL0074,compliant_control,,14,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event recorded on 2026-05-24 for case EVAL0074. || AWARD event recorded on 2026-07-06 for case EVAL0074. || The publication date precedes the award date in the case timeline.,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0074 contain both a PUBLICATION event and an AWARD event with clear timestamps. The PUBLICATION occurred on 2026-05-24, and the AWARD occurred later on 2026-07-06. Because the logs provide the necessary sequencing information and show that publication happened before the award, there is no conflict with the regulation. Therefore, this case is compliant with the rule that award must not occur before publication."
EVAL0074,compliant_control,,14,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0074 contains a PARTICIPATION event on 2026-06-11. || Case EVAL0074 contains an AWARD event on 2026-07-06. || The participation date (2026-06-11) is earlier than the award date (2026-07-06).,null,"The regulation requires that at least one participation occurs before any award, and it prohibits awarding before participation. The available logs for case EVAL0074 are sufficient to assess this because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the case shows PARTICIPATION on 2026-06-11 and AWARD on 2026-07-06. Since the participation occurred before the award, the sequence in the logs satisfies the regulation's requirement. There is no conflicting log entry showing an award before participation. Therefore, based only on the provided case logs and this regulation, the case is compliant."
EVAL0074,compliant_control,,14,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id|case_len,Case EVAL0074 contains a PUBLICATION event on 2026-05-24. || Case EVAL0074 contains a PARTICIPATION event on 2026-06-11. || Case EVAL0074 contains an AWARD event on 2026-07-06. || The timeline shows the AWARD occurred after both PUBLICATION and PARTICIPATION.,null,"The regulation requires that when a procurement case has both publication and participation, it must eventually be followed by an award. It also prohibits closing a case after publication and participation without any award. The logs for case EVAL0074 are sufficient to assess this rule because they include the full case timeline and explicitly show the relevant events. Specifically, the case has a PUBLICATION on 2026-05-24, a PARTICIPATION on 2026-06-11, and an AWARD on 2026-07-06. The later CONTRACT-START and CONTRACT-END events do not create any conflict with the rule; instead, they are consistent with a case that proceeded after award. Because the required sequence of publication plus participation followed by award is present in the logs, there is no conflict with the regulation."
EVAL0074,compliant_control,,14,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"Case EVAL0074 contains a PUBLICATION event dated 2026-05-24. || Case EVAL0074 contains an AWARD event dated 2026-07-06. || The elapsed time from 2026-05-24 to 2026-07-06 is 43 days, which is within the 70-day limit.",null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The logs for case EVAL0074 contain the key events needed to assess this rule: one PUBLICATION event on 2026-05-24 and one AWARD event on 2026-07-06. Using those timestamps, the time between publication and award is 43 days. Because 43 days does not exceed the 70-day maximum, the available logs are sufficient to assess the rule and they do not show any conflict with it. Therefore, this case is compliant with the regulation."
EVAL0074,compliant_control,,14,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0074 contains an AWARD event dated 2026-07-06. || Case EVAL0074 contains a CONTRACT-START event dated 2026-07-16. || The AWARD date (2026-07-06) is earlier than the CONTRACT-START date (2026-07-16).,null,"The regulation requires that a contract must not start before an award has occurred. In other words, the award must occur before contract start, and starting a contract before award is prohibited. The logs for case EVAL0074 contain both of the key events needed to assess this rule: an AWARD event and a CONTRACT-START event. The AWARD is recorded on 2026-07-06, and the CONTRACT-START is recorded on 2026-07-16. Because the award date is earlier than the contract start date, the sequence shown in the logs satisfies the regulation. There is no conflicting log entry indicating that the contract started before award. Therefore, based on the available case log, the case is compliant with this rule."
EVAL0074,compliant_control,,14,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is present for case EVAL0074 with timestamp 2026-05-24. || CONTRACT-END event is present for case EVAL0074 with timestamp 2026-09-04. || The publication date 2026-05-24 occurs before the contract end date 2026-09-04.,null,"The regulation requires that publication must occur before contract end, and it prohibits a contract from ending before the publication of its corresponding call. The available logs for case EVAL0074 contain both of the key events needed to assess this rule: a PUBLICATION event dated 2026-05-24 and a CONTRACT-END event dated 2026-09-04. Comparing these timestamps shows that publication occurred before the contract ended. Because the logs contain the necessary lifecycle events and there is no conflict with the required sequence, the case is compliant with this regulation."
EVAL0074,compliant_control,,14,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"PUBLICATION recorded on 2026-05-24. || PARTICIPATION recorded on 2026-06-11, after publication and before contract end. || AWARD recorded on 2026-07-06, after participation and before contract end. || CONTRACT-END recorded on 2026-09-04.",null,"The regulation requires that if a contract ends after publication, participation and award must have occurred beforehand. It specifically prohibits the path where a contract reaches CONTRACT-END after PUBLICATION with no PARTICIPATION and no AWARD. In this case log, the required lifecycle events are present and ordered consistently: PUBLICATION on 2026-05-24, PARTICIPATION on 2026-06-11, AWARD on 2026-07-06, CONTRACT-START on 2026-07-16, and CONTRACT-END on 2026-09-04. Because the contract did end after publication, the rule is applicable. The logs show both participation and award occurred before the contract end, so the prohibited scenario did not occur. The available logs are sufficient to assess this rule, and there is no conflict with the regulation."
EVAL0074,compliant_control,,14,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log for EVAL0074 contains a CONTRACT-START event on 2026-07-16. || The same case log also contains a CONTRACT-END event on 2026-09-04.,null,"The regulation requires that every contract that has started must also have a contract end (conclusion date). In this case, the available logs are sufficient to assess that requirement because they include lifecycle events for the same case_id, EVAL0074. The timeline shows a CONTRACT-START event dated 2026-07-16 and a CONTRACT-END event dated 2026-09-04. Because the contract did start and the logs also record a contract end for the same case, there is no conflict with the regulation. Therefore, the case is compliant with the rule that a started contract must have a conclusion date."
EVAL0074,compliant_control,,14,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log for case_id EVAL0074 contains a CONTRACT-START event dated 2026-07-16. || The same case log contains a CONTRACT-END event dated 2026-09-04. || The CONTRACT-START date (2026-07-16) is earlier than the CONTRACT-END date (2026-09-04).,null,"The regulation requires that if a contract has ended, there must have been a contract start beforehand. It prohibits a contract end occurring without a prior contract start. The available logs for case EVAL0074 are sufficient to assess this rule because they include both lifecycle events relevant to the rule: CONTRACT-START and CONTRACT-END, each with timestamps. Specifically, the log shows CONTRACT-START on 2026-07-16 and CONTRACT-END on 2026-09-04. Since the contract start exists and occurs before the contract end, the lifecycle sequence in the logs is consistent with the regulation. There is no conflict in the provided case timeline with the requirement that a contract must start before it ends. Therefore, the case is compliant with this regulation."
EVAL0074,compliant_control,,14,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,The case log contains an AWARD event on 2026-07-06. || The case log contains a CONTRACT-END event on 2026-09-04. || The AWARD event occurs before the CONTRACT-END event in the same case_id EVAL0074.,null,"The regulation requires that if a contract is terminated or reaches contract end, there must have been an award before that contract end. The prohibition is a contract end without a prior award. In the provided logs for case_id EVAL0074, there is one AWARD event dated 2026-07-06 and one CONTRACT-END event dated 2026-09-04. Because the AWARD exists and its timestamp is earlier than the CONTRACT-END timestamp, the available logs are sufficient to assess this rule and they do not show any conflict with it. Therefore, this case is compliant with the requirement that a terminated contract must previously have been awarded."
EVAL0075,compliant_control,,15,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.99,1,0,amount|event|timestamp|case_id,"All 5 rows for case EVAL0075 show amount=2240000.0. || The amount 2240000.0 appears at PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END. || 2240000.0 is below the regulatory threshold of EUR 3,000,000.",null,"The regulation requires that the contract amount must remain below EUR 3,000,000, and it prohibits a contract amount above EUR 3,000,000. The available logs for case EVAL0075 contain a populated amount field on every event in the case timeline. In each of the five case rows—PUBLICATION on 2026-06-04, PARTICIPATION on 2026-06-23, AWARD on 2026-07-18, CONTRACT-START on 2026-07-28, and CONTRACT-END on 2026-09-16—the recorded amount is 2240000.0. Because the logged contract amount is consistently EUR 2,240,000, which is below EUR 3,000,000, the logs provide sufficient information to assess this rule and they do not show any conflict with the regulation. Therefore, the case is compliant with this amount threshold rule."
EVAL0075,compliant_control,,15,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.99,1,0,case_id|event|timestamp|case_len,All 5 rows belong to the same case_id: EVAL0075. || The event counts show PUBLICATION = 1. || The timeline contains a single PUBLICATION event on 2026-06-04. || No second PUBLICATION event appears in the raw case rows.,null,"The regulation requires that the same call must be published only once and prohibits republishing the same call. The selected logs are stated to be the full log for case_id EVAL0075. In those logs, there are 5 total events: one PUBLICATION, one PARTICIPATION, one AWARD, one CONTRACT-START, and one CONTRACT-END. The only publication recorded is a PUBLICATION event dated 2026-06-04. There is no additional PUBLICATION event later in the case log, and the event summary explicitly shows publication_count = 1. Because this rule is specifically about duplicate publication, and the complete case log contains exactly one publication for this case, the available information is sufficient to assess the rule and shows no conflict with it. Therefore, the case is compliant with the requirement that a call already published must not be published again."
EVAL0075,compliant_control,,15,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,PUBLICATION event is recorded on 2026-06-04 for case EVAL0075. || AWARD event is recorded on 2026-07-18 for case EVAL0075. || The publication date precedes the award date in the case timeline.,null,"The regulation requires that publication must occur before any award, and it prohibits awarding before publication. The available logs for case EVAL0075 contain both of the key events needed to assess this rule: a PUBLICATION event and an AWARD event, each with timestamps. The PUBLICATION occurred on 2026-06-04, and the AWARD occurred on 2026-07-18. Because the publication date is earlier than the award date, the logs do not show any award before publication. Therefore, the case satisfies the sequencing requirement in this regulation. The logs are sufficient to assess this rule because the necessary events and their dates are present."
EVAL0075,compliant_control,,15,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0075 contains a PARTICIPATION event dated 2026-06-23. || Case EVAL0075 contains an AWARD event dated 2026-07-18. || The participation date (2026-06-23) is earlier than the award date (2026-07-18).,null,"The regulation requires that at least one participation must occur before any award, and it prohibits awarding before participation. The available logs for case EVAL0075 are sufficient to assess this because they include both a PARTICIPATION event and an AWARD event with timestamps. Specifically, the case shows PARTICIPATION on 2026-06-23 and AWARD on 2026-07-18. Since the participation occurred before the award, the sequence in the logs does not conflict with the regulation. Therefore, based only on the provided case log and regulation, the case is compliant."
EVAL0075,compliant_control,,15,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0075 contains a PUBLICATION event on 2026-06-04. || Case EVAL0075 contains a PARTICIPATION event on 2026-06-23. || Case EVAL0075 contains an AWARD event on 2026-07-18. || The AWARD event occurs after both PUBLICATION and PARTICIPATION.,null,"The regulation requires that when a procurement case has both publication and participation, it must eventually be followed by an award. It also prohibits closing a case after publication and participation without any award. The logs for case EVAL0075 are sufficient to assess this rule because they include the relevant event sequence for the full case: PUBLICATION on 2026-06-04, PARTICIPATION on 2026-06-23, and AWARD on 2026-07-18, followed by CONTRACT-START and CONTRACT-END. Since the case shows both publication and participation, and an award was subsequently declared, there is no conflict with the regulation. On the contrary, the required eventual award is explicitly present in the logs. Therefore, the case is compliant with this regulation."
EVAL0075,compliant_control,,15,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,"Case EVAL0075 contains a PUBLICATION event dated 2026-06-04. || Case EVAL0075 contains an AWARD event dated 2026-07-18. || The elapsed time from publication (2026-06-04) to award (2026-07-18) is 44 days, which is within the 70-day limit.",null,"The regulation requires that the award be announced within 70 days from publication, and it prohibits an award occurring more than 70 days after publication. The logs for case EVAL0075 contain the key information needed to assess this rule: one PUBLICATION event on 2026-06-04 and one AWARD event on 2026-07-18. Using those two timestamps, the time between publication and award is 44 days. Because 44 days does not exceed the 70-day maximum, the available logs do not conflict with the regulation. The case therefore satisfies this specific timing requirement."
EVAL0075,compliant_control,,15,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.99,1,0,event|timestamp|case_id,Case EVAL0075 contains an AWARD event dated 2026-07-18. || Case EVAL0075 contains a CONTRACT-START event dated 2026-07-28. || The AWARD date (2026-07-18) is earlier than the CONTRACT-START date (2026-07-28).,null,"The regulation requires that a contract must not start before an award has occurred. In other words, the award must happen before the contract start. The logs for case EVAL0075 contain both of the key events needed to assess this rule: an AWARD event and a CONTRACT-START event. The AWARD is recorded on 2026-07-18, and the CONTRACT-START is recorded on 2026-07-28. Because the contract start date is after the award date, the sequence shown in the logs satisfies the regulation. There is no conflict in the available case log with the rule prohibiting contract start before award, and the available information is sufficient to make this assessment."
